mRNA,CKR,HSR,FoldChange,log2FC
LOC_Os04g24830,0.0,0.0,1.0,0.0
LOC_Os04g24840,0.0,0.0,1.0,0.0
LOC_Os04g24850,0.0,0.0,1.0,0.0
LOC_Os04g24860,0.0,0.0,1.0,0.0
LOC_Os04g24870,0.0,0.0,1.0,0.0
LOC_Os04g24880,0.0,0.0,1.0,0.0
LOC_Os04g24900,0.0,0.0,1.0,0.0
LOC_Os04g24910,0.0,0.0,1.0,0.0
LOC_Os04g24920,0.0,0.0,1.0,0.0
LOC_Os04g24930,0.0,0.0,1.0,0.0
LOC_Os04g24940,0.0,0.0,1.0,0.0
LOC_Os04g24950,0.0,0.0,1.0,0.0
LOC_Os04g24960,0.0,0.0,1.0,0.0
LOC_Os04g24970,0.0,0.0,1.0,0.0
LOC_Os04g24980,0.0,0.0,1.0,0.0
LOC_Os04g24989,0.0,0.0,1.0,0.0
LOC_Os04g24998,0.0,0.0,1.0,0.0
LOC_Os04g25010,0.0,0.0,1.0,0.0
LOC_Os04g25000,0.0,0.0,1.0,0.0
LOC_Os04g25009,0.0,0.0,1.0,0.0
LOC_Os04g25020,0.0,0.0,1.0,0.0
LOC_Os04g25030,0.0,0.0,1.0,0.0
LOC_Os04g25040,0.0,0.0,1.0,0.0
LOC_Os04g25050,0.0,0.0,1.0,0.0
LOC_Os04g25060,0.0,0.0,1.0,0.0
LOC_Os04g25070,0.0,0.0,1.0,0.0
LOC_Os04g25080,0.0,0.0,1.0,0.0
LOC_Os04g25090,0.0,0.0,1.0,0.0
LOC_Os04g25100,0.0,0.0,1.0,0.0
LOC_Os04g25110,0.0,0.0,1.0,0.0
LOC_Os04g25120,0.0,0.0,1.0,0.0
LOC_Os04g25130,0.2,0.0,0.8333333333333334,-0.2630344058337938
LOC_Os04g25140,0.0,0.0,1.0,0.0
LOC_Os04g25150,0.0,0.0,1.0,0.0
LOC_Os04g25160,0.0,0.0,1.0,0.0
LOC_Os04g25170,0.0,0.0,1.0,0.0
LOC_Os04g25180,0.0,0.0,1.0,0.0
LOC_Os04g25190,0.0,0.0,1.0,0.0
LOC_Os04g25210,0.0,0.0,1.0,0.0
LOC_Os04g25220,0.0,0.0,1.0,0.0
LOC_Os04g25230,0.0,0.0,1.0,0.0
LOC_Os04g25250,0.0,0.0,1.0,0.0
LOC_Os04g25260,0.0,0.0,1.0,0.0
LOC_Os04g25270,0.0,0.0,1.0,0.0
LOC_Os04g25280,0.0,0.0,1.0,0.0
LOC_Os04g25290,0.0,0.0,1.0,0.0
LOC_Os04g25300,0.0,0.0,1.0,0.0
LOC_Os04g25310,0.0,0.0,1.0,0.0
LOC_Os04g25320,0.0,0.0,1.0,0.0
LOC_Os04g25330,0.0,0.0,1.0,0.0
LOC_Os04g25339,0.0,0.0,1.0,0.0
LOC_Os04g25350,0.0,0.0,1.0,0.0
LOC_Os04g25360,0.9,0.4,0.7368421052631579,-0.4405725913859815
LOC_Os04g25370,0.0,0.0,1.0,0.0
LOC_Os04g25380,0.0,0.0,1.0,0.0
LOC_Os04g25390,0.0,0.0,1.0,0.0
LOC_Os04g25400,12.3,4.2,0.39097744360902253,-1.3548427173600974
LOC_Os04g25410,23.7,4.5,0.22267206477732795,-2.167007518060018
LOC_Os04g25420,0.0,0.0,1.0,0.0
LOC_Os04g25430,0.0,0.0,1.0,0.0
LOC_Os04g25440,6.9,16.5,2.2151898734177213,1.1474303636552257
LOC_Os04g25454,0.1,0.0,0.9090909090909091,-0.13750352374993496
LOC_Os04g25470,0.0,0.0,1.0,0.0
LOC_Os04g25480,0.0,0.0,1.0,0.0
LOC_Os04g25490,0.0,0.0,1.0,0.0
LOC_Os04g25499,0.0,0.0,1.0,0.0
LOC_Os04g25510,0.0,0.0,1.0,0.0
LOC_Os04g25520,0.0,0.0,1.0,0.0
LOC_Os04g25540,0.0,0.0,1.0,0.0
LOC_Os04g25550,10.1,5.5,0.5855855855855856,-0.7720480533216514
LOC_Os04g25560,3.2,3.2,1.0,0.0
LOC_Os04g25570,2.8,8.1,2.3947368421052633,1.259867126755111
LOC_Os04g25580,0.0,0.0,1.0,0.0
LOC_Os04g25590,0.0,0.0,1.0,0.0
LOC_Os04g25600,0.0,0.0,1.0,0.0
LOC_Os04g25610,0.0,0.0,1.0,0.0
LOC_Os04g25620,0.0,0.0,1.0,0.0
LOC_Os04g25630,0.0,0.0,1.0,0.0
LOC_Os04g25640,0.0,0.0,1.0,0.0
LOC_Os04g25650,0.6,0.0,0.625,-0.6780719051126377
LOC_Os04g25660,0.0,0.0,1.0,0.0
LOC_Os04g25670,0.0,0.0,1.0,0.0
LOC_Os04g25680,0.0,0.0,1.0,0.0
LOC_Os04g25690,0.0,0.0,1.0,0.0
LOC_Os04g25700,0.0,0.0,1.0,0.0
LOC_Os04g25710,0.0,0.0,1.0,0.0
LOC_Os04g25720,0.0,0.0,1.0,0.0
LOC_Os04g25730,0.0,0.0,1.0,0.0
LOC_Os04g25740,0.0,0.0,1.0,0.0
LOC_Os04g25750,0.0,0.0,1.0,0.0
LOC_Os04g25760,0.0,0.0,1.0,0.0
LOC_Os04g25770,0.0,0.0,1.0,0.0
LOC_Os04g25780,0.0,0.0,1.0,0.0
LOC_Os04g25784,0.7,0.0,0.5882352941176471,-0.765534746362977
LOC_Os04g25790,0.0,0.0,1.0,0.0
LOC_Os04g25800,0.0,0.0,1.0,0.0
LOC_Os04g25810,0.0,0.0,1.0,0.0
LOC_Os04g25820,0.0,0.0,1.0,0.0
LOC_Os04g25830,0.0,0.0,1.0,0.0
LOC_Os04g25840,0.0,0.0,1.0,0.0
LOC_Os04g25850,0.0,0.0,1.0,0.0
LOC_Os04g25860,0.0,0.0,1.0,0.0
LOC_Os04g25870,0.0,0.0,1.0,0.0
LOC_Os04g25880,0.0,0.0,1.0,0.0
LOC_Os04g25890,0.0,0.0,1.0,0.0
LOC_Os04g25900,1.9,1.3,0.793103448275862,-0.3344190390705594
LOC_Os04g25910,0.0,0.0,1.0,0.0
LOC_Os04g25920,0.0,0.0,1.0,0.0
LOC_Os04g25930,0.0,0.0,1.0,0.0
LOC_Os04g25940,0.0,0.0,1.0,0.0
LOC_Os04g25950,0.0,0.0,1.0,0.0
LOC_Os04g25960,0.0,0.0,1.0,0.0
LOC_Os04g25970,0.0,0.0,1.0,0.0
LOC_Os04g25980,0.0,0.0,1.0,0.0
LOC_Os04g25990,0.0,0.0,1.0,0.0
LOC_Os04g26000,0.0,0.0,1.0,0.0
LOC_Os04g26010,0.0,0.0,1.0,0.0
LOC_Os04g26020,0.0,0.0,1.0,0.0
LOC_Os04g26030,0.0,0.0,1.0,0.0
LOC_Os04g26040,0.0,0.0,1.0,0.0
LOC_Os04g26050,0.0,0.0,1.0,0.0
LOC_Os04g26060,0.0,0.0,1.0,0.0
LOC_Os04g26070,0.0,0.0,1.0,0.0
LOC_Os04g26080,0.0,0.0,1.0,0.0
LOC_Os04g26090,0.0,0.0,1.0,0.0
LOC_Os04g26100,0.0,0.0,1.0,0.0
LOC_Os04g26110,0.0,0.0,1.0,0.0
LOC_Os04g26120,0.2,0.0,0.8333333333333334,-0.2630344058337938
LOC_Os04g26130,0.0,0.0,1.0,0.0
LOC_Os04g26140,0.0,0.0,1.0,0.0
LOC_Os04g26150,0.0,0.0,1.0,0.0
LOC_Os04g26160,0.0,0.0,1.0,0.0
LOC_Os04g26170,0.0,0.0,1.0,0.0
LOC_Os04g26180,0.0,0.0,1.0,0.0
LOC_Os04g26190,0.0,0.0,1.0,0.0
LOC_Os04g26200,0.0,0.0,1.0,0.0
LOC_Os04g26210,0.0,0.0,1.0,0.0
LOC_Os04g26220,0.0,0.0,1.0,0.0
LOC_Os04g26230,0.0,0.0,1.0,0.0
LOC_Os04g26240,0.0,0.0,1.0,0.0
LOC_Os04g26250,0.0,0.0,1.0,0.0
LOC_Os04g26260,0.0,0.0,1.0,0.0
LOC_Os04g26270,0.0,0.0,1.0,0.0
LOC_Os04g26280,0.0,0.0,1.0,0.0
LOC_Os04g26290,0.0,0.0,1.0,0.0
LOC_Os04g26300,0.0,0.0,1.0,0.0
LOC_Os04g26310,0.0,0.0,1.0,0.0
LOC_Os04g26320,1.5,0.0,0.4,-1.3219280948873622
LOC_Os04g26330,0.0,0.0,1.0,0.0
LOC_Os04g26340,0.0,0.0,1.0,0.0
LOC_Os04g26350,0.0,0.0,1.0,0.0
LOC_Os04g26360,0.0,0.0,1.0,0.0
LOC_Os04g26370,0.0,0.0,1.0,0.0
LOC_Os04g26380,2.5,0.0,0.2857142857142857,-1.8073549220576042
LOC_Os04g26400,0.0,0.9,1.9,0.925999418556223
LOC_Os04g26410,0.0,0.0,1.0,0.0
LOC_Os04g26420,0.0,0.0,1.0,0.0
LOC_Os04g26430,0.0,0.0,1.0,0.0
LOC_Os04g26440,0.0,0.0,1.0,0.0
LOC_Os04g26450,0.0,0.0,1.0,0.0
LOC_Os04g26460,0.0,0.0,1.0,0.0
LOC_Os04g26470,0.0,0.0,1.0,0.0
LOC_Os04g26490,0.0,0.0,1.0,0.0
LOC_Os04g26480,0.0,0.0,1.0,0.0
LOC_Os04g26510,0.0,0.0,1.0,0.0
LOC_Os04g26520,0.0,0.0,1.0,0.0
LOC_Os04g26530,0.0,0.0,1.0,0.0
LOC_Os04g26540,0.0,0.0,1.0,0.0
LOC_Os04g26550,0.0,0.0,1.0,0.0
LOC_Os04g26560,0.0,0.0,1.0,0.0
LOC_Os04g26570,0.0,0.0,1.0,0.0
LOC_Os04g26580,0.0,0.0,1.0,0.0
LOC_Os04g26590,0.0,0.0,1.0,0.0
LOC_Os04g26600,0.0,0.0,1.0,0.0
LOC_Os04g26610,0.0,0.0,1.0,0.0
LOC_Os04g26620,0.0,0.0,1.0,0.0
LOC_Os04g26630,0.0,0.0,1.0,0.0
LOC_Os04g26640,0.0,0.0,1.0,0.0
LOC_Os04g26650,0.0,0.0,1.0,0.0
LOC_Os04g26660,0.0,0.0,1.0,0.0
LOC_Os04g26670,0.0,0.0,1.0,0.0
LOC_Os04g26680,0.0,0.0,1.0,0.0
LOC_Os04g26690,0.0,0.0,1.0,0.0
LOC_Os04g26700,0.0,0.0,1.0,0.0
LOC_Os04g26710,0.0,0.0,1.0,0.0
LOC_Os04g26720,0.0,0.0,1.0,0.0
LOC_Os04g26730,0.0,0.0,1.0,0.0
LOC_Os04g26740,0.0,0.0,1.0,0.0
LOC_Os04g26790,0.0,0.1,1.1,0.13750352374993502
LOC_Os04g26750,0.0,0.0,1.0,0.0
LOC_Os04g26800,0.0,0.0,1.0,0.0
LOC_Os04g26810,0.0,0.0,1.0,0.0
LOC_Os04g26820,0.0,0.0,1.0,0.0
LOC_Os04g26834,2.3,0.7,0.5151515151515151,-0.9569312781081141
LOC_Os04g26841,6.9,1.7,0.34177215189873417,-1.5488932460136344
LOC_Os04g26850,10.3,3.2,0.3716814159292035,-1.4278615396364276
LOC_Os04g26870,1.1,0.0,0.47619047619047616,-1.070389327891398
LOC_Os04g26880,0.0,0.0,1.0,0.0
LOC_Os04g26890,2.2,0.0,0.3125,-1.6780719051126376
LOC_Os04g26900,0.0,0.0,1.0,0.0
LOC_Os04g26910,16.4,3.4,0.25287356321839083,-1.9835118772114309
LOC_Os04g26920,1.9,2.9,1.3448275862068966,0.4274212237346762
LOC_Os04g26930,0.0,0.0,1.0,0.0
LOC_Os04g26940,0.0,0.0,1.0,0.0
LOC_Os04g26950,0.0,0.0,1.0,0.0
LOC_Os04g26960,3.7,0.0,0.2127659574468085,-2.232660756790275
LOC_Os04g26970,0.0,0.0,1.0,0.0
LOC_Os04g26980,0.0,0.0,1.0,0.0
LOC_Os04g26994,0.0,0.0,1.0,0.0
LOC_Os04g27010,0.0,0.0,1.0,0.0
LOC_Os04g27020,0.0,0.0,1.0,0.0
LOC_Os04g27034,0.0,0.0,1.0,0.0
LOC_Os04g27050,0.0,0.0,1.0,0.0
LOC_Os04g27060,0.4,106.6,76.85714285714286,6.2641074404990205
LOC_Os04g27070,1.3,0.0,0.4347826086956522,-1.2016338611696504
LOC_Os04g27080,0.0,0.0,1.0,0.0
LOC_Os04g27090,0.0,0.0,1.0,0.0
LOC_Os04g27092,0.6,0.0,0.625,-0.6780719051126377
LOC_Os04g27094,0.4,0.0,0.7142857142857143,-0.4854268271702417
LOC_Os04g27096,6.0,0.0,0.14285714285714285,-2.807354922057604
LOC_Os04g27160,0.0,0.0,1.0,0.0
LOC_Os04g27170,0.0,0.0,1.0,0.0
LOC_Os04g27180,0.0,0.0,1.0,0.0
LOC_Os04g27190,0.8,0.0,0.5555555555555556,-0.84799690655495
LOC_Os04g27200,0.0,0.0,1.0,0.0
LOC_Os04g27210,0.0,0.0,1.0,0.0
LOC_Os04g27220,0.0,0.0,1.0,0.0
LOC_Os04g27230,0.0,0.0,1.0,0.0
LOC_Os04g27240,0.0,0.0,1.0,0.0
LOC_Os04g27250,0.8,0.5,0.8333333333333333,-0.26303440583379395
LOC_Os04g27260,0.0,0.0,1.0,0.0
LOC_Os04g27270,0.0,0.0,1.0,0.0
LOC_Os04g27280,0.0,0.0,1.0,0.0
LOC_Os04g27290,0.0,0.0,1.0,0.0
LOC_Os04g27300,0.0,0.0,1.0,0.0
LOC_Os04g27310,0.0,0.0,1.0,0.0
LOC_Os04g27320,0.0,0.0,1.0,0.0
LOC_Os04g27330,0.0,0.0,1.0,0.0
LOC_Os04g27340,0.1,0.1,1.0,0.0
LOC_Os04g27350,0.0,0.0,1.0,0.0
LOC_Os04g27360,0.0,0.0,1.0,0.0
LOC_Os04g27370,0.0,0.0,1.0,0.0
LOC_Os04g27380,0.0,0.0,1.0,0.0
LOC_Os04g27400,0.2,0.0,0.8333333333333334,-0.2630344058337938
LOC_Os04g27410,0.0,0.0,1.0,0.0
LOC_Os04g27420,0.0,0.0,1.0,0.0
LOC_Os04g27430,0.0,0.0,1.0,0.0
LOC_Os04g27440,0.0,0.0,1.0,0.0
LOC_Os04g27450,0.0,0.0,1.0,0.0
LOC_Os04g27460,0.0,0.0,1.0,0.0
LOC_Os04g27470,0.0,0.0,1.0,0.0
LOC_Os04g27480,0.0,0.0,1.0,0.0
LOC_Os04g27490,0.0,0.0,1.0,0.0
LOC_Os04g27500,0.0,0.0,1.0,0.0
LOC_Os04g27510,0.0,0.0,1.0,0.0
LOC_Os04g27520,0.0,0.0,1.0,0.0
LOC_Os04g27530,0.0,0.0,1.0,0.0
LOC_Os04g27540,0.0,0.0,1.0,0.0
LOC_Os04g27550,0.0,0.0,1.0,0.0
LOC_Os04g27560,0.0,0.0,1.0,0.0
LOC_Os04g27570,0.0,0.0,1.0,0.0
LOC_Os04g27580,0.0,0.0,1.0,0.0
LOC_Os04g27590,0.0,0.0,1.0,0.0
LOC_Os04g27600,0.0,0.0,1.0,0.0
LOC_Os04g27610,0.0,0.0,1.0,0.0
LOC_Os04g27620,0.0,0.0,1.0,0.0
LOC_Os04g27630,0.0,0.0,1.0,0.0
LOC_Os04g27640,0.0,0.0,1.0,0.0
LOC_Os04g27650,0.0,0.0,1.0,0.0
LOC_Os04g27660,0.0,0.0,1.0,0.0
LOC_Os04g27670,0.0,0.0,1.0,0.0
LOC_Os04g27680,0.0,0.0,1.0,0.0
LOC_Os04g27690,0.0,0.0,1.0,0.0
LOC_Os04g27700,0.0,0.0,1.0,0.0
LOC_Os04g27710,0.0,0.0,1.0,0.0
LOC_Os04g27720,0.0,0.0,1.0,0.0
LOC_Os04g27730,0.0,0.0,1.0,0.0
LOC_Os04g27740,0.0,0.0,1.0,0.0
LOC_Os04g27750,5.9,0.0,0.14492753623188406,-2.7865963618908065
LOC_Os04g27760,0.0,0.0,1.0,0.0
LOC_Os04g27770,0.0,0.0,1.0,0.0
LOC_Os04g27790,0.0,0.0,1.0,0.0
LOC_Os04g27800,0.0,1.7,2.7,1.4329594072761063
LOC_Os04g27810,0.0,140.4,141.4,7.143638309922037
LOC_Os04g27820,0.5,0.0,0.6666666666666666,-0.5849625007211563
LOC_Os04g27830,0.6,0.0,0.625,-0.6780719051126377
LOC_Os04g27840,0.0,0.0,1.0,0.0
LOC_Os04g27850,6.9,0.0,0.12658227848101264,-2.981852653289741
LOC_Os04g27860,26.3,21.5,0.8241758241758241,-0.2789759497028155
LOC_Os04g27870,0.0,0.0,1.0,0.0
LOC_Os04g27880,0.0,0.0,1.0,0.0
LOC_Os04g27890,0.0,0.0,1.0,0.0
LOC_Os04g27900,0.0,0.0,1.0,0.0
LOC_Os04g27910,0.0,0.0,1.0,0.0
LOC_Os04g27930,0.0,0.0,1.0,0.0
LOC_Os04g27950,8.4,12.9,1.4787234042553192,0.5643522210458701
LOC_Os04g27960,0.0,0.0,1.0,0.0
LOC_Os04g27969,0.0,0.0,1.0,0.0
LOC_Os04g27980,15.4,19.0,1.2195121951219514,0.28630418515664124
LOC_Os04g27990,0.0,0.0,1.0,0.0
LOC_Os04g28000,0.0,0.0,1.0,0.0
LOC_Os04g28010,7.8,4.2,0.5909090909090908,-0.7589919004962052
LOC_Os04g28020,0.6,0.0,0.625,-0.6780719051126377
LOC_Os04g28030,0.0,0.0,1.0,0.0
LOC_Os04g28040,1.5,0.0,0.4,-1.3219280948873622
LOC_Os04g28050,3.7,0.0,0.2127659574468085,-2.232660756790275
LOC_Os04g28060,3.5,1.5,0.5555555555555556,-0.84799690655495
LOC_Os04g28074,0.0,0.0,1.0,0.0
LOC_Os04g28090,24.6,6.0,0.2734375,-1.8707169830550336
LOC_Os04g28100,6.0,2.8,0.5428571428571428,-0.881355503501381
LOC_Os04g28120,0.0,0.0,1.0,0.0
LOC_Os04g28130,0.0,0.0,1.0,0.0
LOC_Os04g28140,0.0,0.0,1.0,0.0
LOC_Os04g28150,0.0,0.0,1.0,0.0
LOC_Os04g28160,0.0,0.0,1.0,0.0
LOC_Os04g28170,13.7,3.1,0.2789115646258503,-1.8421203402182809
LOC_Os04g28180,120.8,33.8,0.2857142857142857,-1.8073549220576042
LOC_Os04g28190,0.0,0.0,1.0,0.0
LOC_Os04g28200,0.9,0.0,0.5263157894736842,-0.9259994185562233
LOC_Os04g28210,2.3,0.3,0.393939393939394,-1.3439544012173612
LOC_Os04g28220,0.0,0.0,1.0,0.0
LOC_Os04g28234,2.5,1.7,0.7714285714285715,-0.37439551478149785
LOC_Os04g28250,18.8,3.8,0.2424242424242424,-2.0443941193584534
LOC_Os04g28260,5.2,0.8,0.2903225806451613,-1.7842713089445628
LOC_Os04g28270,0.0,0.0,1.0,0.0
LOC_Os04g28280,6.6,9.4,1.368421052631579,0.4525122046975067
LOC_Os04g28290,0.0,0.0,1.0,0.0
LOC_Os04g28300,0.5,2.2,2.1333333333333333,1.0931094043914815
LOC_Os04g28310,0.0,1.0,2.0,1.0
LOC_Os04g28320,0.0,15.9,16.9,4.078951341394822
LOC_Os04g28330,4.0,0.0,0.2,-2.321928094887362
LOC_Os04g28350,0.0,0.0,1.0,0.0
LOC_Os04g28360,10.6,192.0,16.637931034482758,4.0564041370278705
LOC_Os04g28370,8.0,15.5,1.8333333333333333,0.874469117916141
LOC_Os04g28380,5.9,5.7,0.9710144927536232,-0.042435266320396646
LOC_Os04g28390,51.2,163.3,3.1475095785440614,1.6542107683801899
LOC_Os04g28399,0.0,1.1,2.1,1.070389327891398
LOC_Os04g28410,1.0,1.9,1.45,0.5360529002402097
LOC_Os04g28420,0.2,87.1,73.41666666666667,6.198035708199257
LOC_Os04g28430,0.0,0.0,1.0,0.0
LOC_Os04g28440,0.0,0.0,1.0,0.0
LOC_Os04g28450,0.0,0.0,1.0,0.0
LOC_Os04g28460,1.2,0.1,0.5,-1.0
LOC_Os04g28470,6.5,1.5,0.3333333333333333,-1.5849625007211563
LOC_Os04g28480,22.8,6.4,0.31092436974789917,-1.6853643976789936
LOC_Os04g28490,0.0,0.0,1.0,0.0
LOC_Os04g28500,0.0,0.0,1.0,0.0
LOC_Os04g28520,0.0,0.0,1.0,0.0
LOC_Os04g28530,0.0,0.0,1.0,0.0
LOC_Os04g28540,0.0,0.0,1.0,0.0
LOC_Os04g28550,0.0,0.0,1.0,0.0
LOC_Os04g28560,0.0,0.0,1.0,0.0
LOC_Os04g28570,0.0,0.0,1.0,0.0
LOC_Os04g28580,0.0,0.0,1.0,0.0
LOC_Os04g28590,0.0,0.0,1.0,0.0
LOC_Os04g28600,0.0,0.0,1.0,0.0
LOC_Os04g28620,0.0,0.0,1.0,0.0
LOC_Os04g28630,0.0,0.0,1.0,0.0
LOC_Os04g28640,0.0,0.0,1.0,0.0
LOC_Os04g28650,0.0,0.0,1.0,0.0
LOC_Os04g28660,0.0,0.0,1.0,0.0
LOC_Os04g28670,0.0,0.0,1.0,0.0
LOC_Os04g28680,0.0,0.0,1.0,0.0
LOC_Os04g28690,0.0,0.0,1.0,0.0
LOC_Os04g28700,0.0,0.0,1.0,0.0
LOC_Os04g28710,0.0,0.0,1.0,0.0
LOC_Os04g28720,0.0,0.0,1.0,0.0
LOC_Os04g28730,0.0,0.0,1.0,0.0
LOC_Os04g28740,0.0,0.0,1.0,0.0
LOC_Os04g28750,0.0,0.0,1.0,0.0
LOC_Os04g28760,0.0,0.0,1.0,0.0
LOC_Os04g28770,0.0,0.0,1.0,0.0
LOC_Os04g28780,6.3,1.2,0.30136986301369867,-1.7303929402427198
LOC_Os04g28790,0.0,0.0,1.0,0.0
LOC_Os04g28800,0.0,0.0,1.0,0.0
LOC_Os04g28805,0.0,0.0,1.0,0.0
LOC_Os04g28810,0.0,0.0,1.0,0.0
LOC_Os04g28820,0.7,0.0,0.5882352941176471,-0.765534746362977
LOC_Os04g28830,2.0,0.0,0.3333333333333333,-1.5849625007211563
LOC_Os04g28840,0.0,0.0,1.0,0.0
LOC_Os04g28850,0.0,0.0,1.0,0.0
LOC_Os04g28860,1.3,0.3,0.5652173913043479,-0.8231222379159205
LOC_Os04g28870,5.3,0.6,0.253968253968254,-1.9772799234999163
LOC_Os04g28880,0.0,0.0,1.0,0.0
LOC_Os04g28890,0.0,0.0,1.0,0.0
LOC_Os04g28900,0.0,0.0,1.0,0.0
LOC_Os04g28910,0.0,0.0,1.0,0.0
LOC_Os04g28920,0.0,0.0,1.0,0.0
LOC_Os04g28930,0.0,0.0,1.0,0.0
LOC_Os04g28940,0.0,0.0,1.0,0.0
LOC_Os04g28950,0.0,0.0,1.0,0.0
LOC_Os04g28970,0.0,0.0,1.0,0.0
LOC_Os04g28980,0.0,0.0,1.0,0.0
LOC_Os04g28990,36.0,11.7,0.34324324324324323,-1.5426967737441464
LOC_Os04g29000,1.1,0.0,0.47619047619047616,-1.070389327891398
LOC_Os04g29010,0.0,0.0,1.0,0.0
LOC_Os04g29020,0.0,0.0,1.0,0.0
LOC_Os04g29030,3.7,4.3,1.127659574468085,0.17333160288556176
LOC_Os04g29040,0.0,0.0,1.0,0.0
LOC_Os04g29050,0.0,0.0,1.0,0.0
LOC_Os04g29060,0.0,0.0,1.0,0.0
LOC_Os04g29070,0.0,0.0,1.0,0.0
LOC_Os04g29080,0.0,0.0,1.0,0.0
LOC_Os04g29090,0.0,0.0,1.0,0.0
LOC_Os04g29100,0.0,0.0,1.0,0.0
LOC_Os04g29110,0.0,0.0,1.0,0.0
LOC_Os04g29120,0.0,0.0,1.0,0.0
LOC_Os04g29130,0.0,0.0,1.0,0.0
LOC_Os04g29140,0.0,0.0,1.0,0.0
LOC_Os04g29150,0.0,0.0,1.0,0.0
LOC_Os04g29160,0.0,0.0,1.0,0.0
LOC_Os04g29170,0.0,0.0,1.0,0.0
LOC_Os04g29180,0.0,0.0,1.0,0.0
LOC_Os04g29190,0.0,0.0,1.0,0.0
LOC_Os04g29200,0.0,0.0,1.0,0.0
LOC_Os04g29210,0.5,0.0,0.6666666666666666,-0.5849625007211563
LOC_Os04g29224,0.0,0.0,1.0,0.0
LOC_Os04g29240,0.0,0.0,1.0,0.0
LOC_Os04g29250,0.0,0.0,1.0,0.0
LOC_Os04g29260,0.0,0.0,1.0,0.0
LOC_Os04g29270,0.0,0.0,1.0,0.0
LOC_Os04g29274,0.0,0.0,1.0,0.0
LOC_Os04g29280,0.0,0.0,1.0,0.0
LOC_Os04g29290,0.0,0.0,1.0,0.0
LOC_Os04g29300,0.0,0.0,1.0,0.0
LOC_Os04g29310,0.0,0.0,1.0,0.0
LOC_Os04g29320,0.0,0.0,1.0,0.0
LOC_Os04g29330,0.0,0.0,1.0,0.0
LOC_Os04g29340,0.0,0.0,1.0,0.0
LOC_Os04g29350,0.0,0.0,1.0,0.0
LOC_Os04g29360,0.0,0.0,1.0,0.0
LOC_Os04g29370,0.0,0.0,1.0,0.0
LOC_Os04g29380,0.0,0.0,1.0,0.0
LOC_Os04g29390,0.0,0.0,1.0,0.0
LOC_Os04g29400,0.0,0.0,1.0,0.0
LOC_Os04g29410,0.0,0.0,1.0,0.0
LOC_Os04g29424,2.8,0.4,0.3684210526315789,-1.4405725913859815
LOC_Os04g29440,0.0,0.0,1.0,0.0
LOC_Os04g29450,0.0,0.0,1.0,0.0
LOC_Os04g29469,0.0,0.0,1.0,0.0
LOC_Os04g29490,0.0,0.0,1.0,0.0
LOC_Os04g29500,0.0,0.0,1.0,0.0
LOC_Os04g29510,0.0,0.0,1.0,0.0
LOC_Os04g29520,0.0,0.0,1.0,0.0
LOC_Os04g29530,0.0,0.0,1.0,0.0
LOC_Os04g29540,0.0,0.0,1.0,0.0
LOC_Os04g29550,0.0,0.0,1.0,0.0
LOC_Os04g29560,0.0,0.0,1.0,0.0
LOC_Os04g29569,0.0,0.0,1.0,0.0
LOC_Os04g29580,12.8,1.0,0.14492753623188406,-2.7865963618908065
LOC_Os04g29590,0.0,0.0,1.0,0.0
LOC_Os04g29600,0.0,0.0,1.0,0.0
LOC_Os04g29610,0.0,0.0,1.0,0.0
LOC_Os04g29620,0.0,0.0,1.0,0.0
LOC_Os04g29630,0.0,0.0,1.0,0.0
LOC_Os04g29640,0.0,0.0,1.0,0.0
LOC_Os04g29650,0.0,0.0,1.0,0.0
LOC_Os04g29660,0.0,0.0,1.0,0.0
LOC_Os04g29670,0.0,0.0,1.0,0.0
LOC_Os04g29680,0.2,0.0,0.8333333333333334,-0.2630344058337938
LOC_Os04g29700,0.0,0.0,1.0,0.0
LOC_Os04g29730,0.0,0.0,1.0,0.0
LOC_Os04g29740,0.0,0.0,1.0,0.0
LOC_Os04g29750,0.0,0.0,1.0,0.0
LOC_Os04g29760,0.0,0.0,1.0,0.0
LOC_Os04g29770,0.0,0.0,1.0,0.0
LOC_Os04g29780,0.0,0.0,1.0,0.0
LOC_Os04g29790,0.0,0.0,1.0,0.0
LOC_Os04g29800,0.0,0.0,1.0,0.0
LOC_Os04g29810,1.4,0.0,0.4166666666666667,-1.2630344058337937
LOC_Os04g29820,0.0,0.0,1.0,0.0
LOC_Os04g29830,0.0,0.0,1.0,0.0
LOC_Os04g29840,0.0,0.0,1.0,0.0
LOC_Os04g29850,0.0,0.0,1.0,0.0
LOC_Os04g29860,0.0,0.0,1.0,0.0
LOC_Os04g29870,0.1,0.0,0.9090909090909091,-0.13750352374993496
LOC_Os04g29880,0.0,0.0,1.0,0.0
LOC_Os04g29890,0.0,0.0,1.0,0.0
LOC_Os04g29900,0.0,0.0,1.0,0.0
LOC_Os04g29910,0.0,0.0,1.0,0.0
LOC_Os04g29920,8.8,6.0,0.7142857142857142,-0.48542682717024194
LOC_Os04g29930,0.0,0.0,1.0,0.0
LOC_Os04g29940,0.0,0.0,1.0,0.0
LOC_Os04g29950,0.0,0.5,1.5,0.5849625007211562
LOC_Os04g29960,20.8,2.7,0.16972477064220184,-2.5587309591479763
LOC_Os04g29970,5.9,0.0,0.14492753623188406,-2.7865963618908065
LOC_Os04g29980,0.0,0.0,1.0,0.0
